Lon,Lat,"Depth(km)","Vp(km/s)"
-103.8622,30.1833,18,6.035 
-103.6444,30.1833,18,6.000 
-103.4266,30.1833,18,5.955 
-103.2088,30.1833,18,5.925 
-102.9910,30.1833,18,5.909 
-102.7733,30.1833,18,5.947 
-102.5555,30.1833,18,6.006 
-102.3377,30.1833,18,6.087 
-102.1199,30.1833,18,6.139 
-101.9021,30.1833,18,6.167 
-101.6843,30.1833,18,6.159 
-101.4666,30.1833,18,6.146 
-101.2488,30.1833,18,6.103 
-101.0310,30.1833,18,6.086 
-100.8132,30.1833,18,6.079 
-100.5954,30.1833,18,6.088 
-100.3777,30.1833,18,6.068 
-100.1599,30.1833,18,6.073 
-99.9421,30.1833,18,6.069 
-99.7243,30.1833,18,6.063 
-99.5065,30.1833,18,6.054 
-99.2888,30.1833,18,6.061 
-108.0000,30.0034,18,6.061 
-107.7822,30.0034,18,6.061 
-107.5644,30.0034,18,6.061 
-107.3467,30.0034,18,6.061 
-107.1289,30.0034,18,6.061 
-106.9111,30.0034,18,6.061 
-106.6933,30.0034,18,6.062 
-106.4755,30.0034,18,6.065 
-106.2578,30.0034,18,6.069 
-106.0400,30.0034,18,6.080 
-105.8222,30.0034,18,6.093 
-105.6044,30.0034,18,6.102 
-105.3866,30.0034,18,6.109 
-105.1688,30.0034,18,6.099 
-104.9511,30.0034,18,6.082 
-104.7333,30.0034,18,6.050 
-104.5155,30.0034,18,6.028 
-104.2977,30.0034,18,6.008 
-104.0799,30.0034,18,6.006 
-103.8622,30.0034,18,5.988 
-103.6444,30.0034,18,5.988 
-103.4266,30.0034,18,5.971 
-103.2088,30.0034,18,5.964 
-102.9910,30.0034,18,5.965 
-102.7733,30.0034,18,5.998 
-102.5555,30.0034,18,6.036 
-102.3377,30.0034,18,6.091 
-102.1199,30.0034,18,6.119 
-101.9021,30.0034,18,6.131 
-101.6843,30.0034,18,6.119 
-101.4666,30.0034,18,6.113 
-101.2488,30.0034,18,6.085 
-101.0310,30.0034,18,6.083 
-100.8132,30.0034,18,6.087 
-100.5954,30.0034,18,6.101 
-100.3777,30.0034,18,6.082 
-100.1599,30.0034,18,6.083 
-99.9421,30.0034,18,6.075 
-99.7243,30.0034,18,6.067 
-99.5065,30.0034,18,6.055 
-99.2888,30.0034,18,6.061 
-108.0000,29.8235,18,6.061 
-107.7822,29.8235,18,6.061 
-107.5644,29.8235,18,6.061 
-107.3467,29.8235,18,6.061 
-107.1289,29.8235,18,6.061 
-106.9111,29.8235,18,6.060 
-106.6933,29.8235,18,6.060 
-106.4755,29.8235,18,6.062 
-106.2578,29.8235,18,6.063 
-106.0400,29.8235,18,6.071 
-105.8222,29.8235,18,6.083 
-105.6044,29.8235,18,6.094 
-105.3866,29.8235,18,6.103 
-105.1688,29.8235,18,6.098 
-104.9511,29.8235,18,6.077 
-104.7333,29.8235,18,6.038 
-104.5155,29.8235,18,6.009 
-104.2977,29.8235,18,5.979 
-104.0799,29.8235,18,5.967 
-103.8622,29.8235,18,5.962 
-103.6444,29.8235,18,5.977 
-103.4266,29.8235,18,5.975 
-103.2088,29.8235,18,5.985 
-102.9910,29.8235,18,5.998 
-102.7733,29.8235,18,6.027 
-102.5555,29.8235,18,6.051 
-102.3377,29.8235,18,6.087 
-102.1199,29.8235,18,6.099 
-101.9021,29.8235,18,6.101 
-101.6843,29.8235,18,6.091 
-101.4666,29.8235,18,6.093 
-101.2488,29.8235,18,6.083 
-101.0310,29.8235,18,6.094 
-100.8132,29.8235,18,6.106 
-100.5954,29.8235,18,6.123 
-100.3777,29.8235,18,6.104 
-100.1599,29.8235,18,6.098 
-99.9421,29.8235,18,6.086 
-99.7243,29.8235,18,6.073 
-99.5065,29.8235,18,6.058 
-99.2888,29.8235,18,6.061 
-108.0000,29.6437,18,6.061 
-107.7822,29.6437,18,6.061 
-107.5644,29.6437,18,6.061 
-107.3467,29.6437,18,6.061 
-107.1289,29.6437,18,6.061 
-106.9111,29.6437,18,6.061 
-106.6933,29.6437,18,6.060 
-106.4755,29.6437,18,6.061 
-106.2578,29.6437,18,6.062 
-106.0400,29.6437,18,6.066 
-105.8222,29.6437,18,6.073 
-105.6044,29.6437,18,6.081 
-105.3866,29.6437,18,6.087 
-105.1688,29.6437,18,6.084 
-104.9511,29.6437,18,6.069 
-104.7333,29.6437,18,6.042 
-104.5155,29.6437,18,6.025 
-104.2977,29.6437,18,6.003 
-104.0799,29.6437,18,5.996 
-103.8622,29.6437,18,5.992 
-103.6444,29.6437,18,6.002 
-103.4266,29.6437,18,5.994 
-103.2088,29.6437,18,6.001 
-102.9910,29.6437,18,6.006 
-102.7733,29.6437,18,6.025 
-102.5555,29.6437,18,6.044 
-102.3377,29.6437,18,6.071 
-102.1199,29.6437,18,6.081 
-101.9021,29.6437,18,6.085 
-101.6843,29.6437,18,6.081 
-101.4666,29.6437,18,6.096 
-101.2488,29.6437,18,6.105 
-101.0310,29.6437,18,6.126 
-100.8132,29.6437,18,6.149 
-100.5954,29.6437,18,6.171 
-100.3777,29.6437,18,6.146 
-100.1599,29.6437,18,6.127 
-99.9421,29.6437,18,6.105 
-99.7243,29.6437,18,6.082 
-99.5065,29.6437,18,6.060 
-99.2888,29.6437,18,6.061 
-108.0000,29.4638,18,6.061 
-107.7822,29.4638,18,6.061 
-107.5644,29.4638,18,6.061 
-107.3467,29.4638,18,6.061 
-107.1289,29.4638,18,6.061 
-106.9111,29.4638,18,6.061 
-106.6933,29.4638,18,6.061 
-106.4755,29.4638,18,6.061 
-106.2578,29.4638,18,6.062 
-106.0400,29.4638,18,6.064 
-105.8222,29.4638,18,6.068 
-105.6044,29.4638,18,6.071 
-105.3866,29.4638,18,6.074 
-105.1688,29.4638,18,6.070 
-104.9511,29.4638,18,6.060 
-104.7333,29.4638,18,6.041 
-104.5155,29.4638,18,6.033 
-104.2977,29.4638,18,6.018 
-104.0799,29.4638,18,6.016 
-103.8622,29.4638,18,6.013 
-103.6444,29.4638,18,6.020 
-103.4266,29.4638,18,6.012 
-103.2088,29.4638,18,6.019 
-102.9910,29.4638,18,6.018 
-102.7733,29.4638,18,6.030 
-102.5555,29.4638,18,6.042 
-102.3377,29.4638,18,6.060 
-102.1199,29.4638,18,6.065 
-101.9021,29.4638,18,6.071 
-101.6843,29.4638,18,6.072 
-101.4666,29.4638,18,6.100 
-101.2488,29.4638,18,6.128 
-101.0310,29.4638,18,6.162 
-100.8132,29.4638,18,6.197 
-100.5954,29.4638,18,6.226 
-100.3777,29.4638,18,6.194 
-100.1599,29.4638,18,6.161 
-99.9421,29.4638,18,6.126 
-99.7243,29.4638,18,6.093 
-99.5065,29.4638,18,6.062 
-99.2888,29.4638,18,6.061 
-108.0000,29.2839,18,6.061 
-107.7822,29.2839,18,6.061 
-107.5644,29.2839,18,6.061 
-107.3467,29.2839,18,6.061 
-107.1289,29.2839,18,6.061 
-106.9111,29.2839,18,6.061 
-106.6933,29.2839,18,6.061 
-106.4755,29.2839,18,6.061 
-106.2578,29.2839,18,6.062 
-106.0400,29.2839,18,6.062 
-105.8222,29.2839,18,6.064 
-105.6044,29.2839,18,6.064 
-105.3866,29.2839,18,6.064 
-105.1688,29.2839,18,6.062 
-104.9511,29.2839,18,6.058 
-104.7333,29.2839,18,6.049 
-104.5155,29.2839,18,6.047 
-104.2977,29.2839,18,6.040 
-104.0799,29.2839,18,6.040 
-103.8622,29.2839,18,6.037 
-103.6444,29.2839,18,6.039 
-103.4266,29.2839,18,6.032 
-103.2088,29.2839,18,6.036 
-102.9910,29.2839,18,6.032 
-102.7733,29.2839,18,6.036 
-102.5555,29.2839,18,6.043 
-102.3377,29.2839,18,6.051 
-102.1199,29.2839,18,6.054 
-101.9021,29.2839,18,6.060 
-101.6843,29.2839,18,6.063 
-101.4666,29.2839,18,6.088 
-101.2488,29.2839,18,6.116 
-101.0310,29.2839,18,6.146 
-100.8132,29.2839,18,6.175 
-100.5954,29.2839,18,6.199 
-100.3777,29.2839,18,6.173 
-100.1599,29.2839,18,6.144 
-99.9421,29.2839,18,6.116 
-99.7243,29.2839,18,6.087 
-99.5065,29.2839,18,6.062 
-99.2888,29.2839,18,6.061 
-108.0000,29.1041,18,6.061 
-107.7822,29.1041,18,6.061 
-107.5644,29.1041,18,6.061 
-107.3467,29.1041,18,6.061 
-107.1289,29.1041,18,6.061 
-106.9111,29.1041,18,6.061 
-106.6933,29.1041,18,6.061 
-106.4755,29.1041,18,6.061 
-106.2578,29.1041,18,6.061 
-106.0400,29.1041,18,6.062 
-105.8222,29.1041,18,6.062 
-105.6044,29.1041,18,6.061 
-105.3866,29.1041,18,6.061 
-105.1688,29.1041,18,6.059 
-104.9511,29.1041,18,6.057 
-104.7333,29.1041,18,6.053 
-104.5155,29.1041,18,6.053 
-104.2977,29.1041,18,6.049 
-104.0799,29.1041,18,6.049 
-103.8622,29.1041,18,6.047 
-103.6444,29.1041,18,6.048 
-103.4266,29.1041,18,6.042 
-103.2088,29.1041,18,6.044 
-102.9910,29.1041,18,6.040 
-102.7733,29.1041,18,6.042 
-102.5555,29.1041,18,6.046 
-102.3377,29.1041,18,6.052 
-102.1199,29.1041,18,6.054 
-101.9021,29.1041,18,6.060 
-101.6843,29.1041,18,6.064 
-101.4666,29.1041,18,6.084 
-101.2488,29.1041,18,6.106 
-101.0310,29.1041,18,6.129 
-100.8132,29.1041,18,6.151 
-100.5954,29.1041,18,6.169 
-100.3777,29.1041,18,6.149 
-100.1599,29.1041,18,6.126 
-99.9421,29.1041,18,6.104 
-99.7243,29.1041,18,6.082 
-99.5065,29.1041,18,6.062 
-99.2888,29.1041,18,6.061 
-108.0000,28.9242,18,6.061 
-107.7822,28.9242,18,6.061 
-107.5644,28.9242,18,6.061 
-107.3467,28.9242,18,6.061 
-107.1289,28.9242,18,6.061 
-106.9111,28.9242,18,6.061 
-106.6933,28.9242,18,6.061 
-106.4755,28.9242,18,6.061 
-106.2578,28.9242,18,6.061 
-106.0400,28.9242,18,6.061 
-105.8222,28.9242,18,6.061 
-105.6044,28.9242,18,6.060 
-105.3866,28.9242,18,6.060 
-105.1688,28.9242,18,6.059 
-104.9511,28.9242,18,6.058 
-104.7333,28.9242,18,6.055 
-104.5155,28.9242,18,6.055 
-104.2977,28.9242,18,6.052 
-104.0799,28.9242,18,6.052 
-103.8622,28.9242,18,6.051 
-103.6444,28.9242,18,6.051 
-103.4266,28.9242,18,6.048 
-103.2088,28.9242,18,6.051 
-102.9910,28.9242,18,6.048 
-102.7733,28.9242,18,6.050 
-102.5555,28.9242,18,6.053 
-102.3377,28.9242,18,6.056 
-102.1199,28.9242,18,6.057 
-101.9021,28.9242,18,6.060 
-101.6843,28.9242,18,6.063 
-101.4666,28.9242,18,6.077 
-101.2488,28.9242,18,6.092 
-101.0310,28.9242,18,6.107 
-100.8132,28.9242,18,6.123 
-100.5954,28.9242,18,6.135 
-100.3777,28.9242,18,6.121 
-100.1599,28.9242,18,6.105 
-99.9421,28.9242,18,6.090 
-99.7243,28.9242,18,6.075 
-99.5065,28.9242,18,6.062 
-99.2888,28.9242,18,6.061 
-108.0000,28.7443,18,6.061 
-107.7822,28.7443,18,6.061 
-107.5644,28.7443,18,6.061 
-107.3467,28.7443,18,6.061 
-107.1289,28.7443,18,6.061 
-106.9111,28.7443,18,6.061 
-106.6933,28.7443,18,6.061 
-106.4755,28.7443,18,6.061 
-106.2578,28.7443,18,6.061 
-106.0400,28.7443,18,6.061 
-105.8222,28.7443,18,6.061 
-105.6044,28.7443,18,6.061 
-105.3866,28.7443,18,6.060 
-105.1688,28.7443,18,6.059 
-104.9511,28.7443,18,6.058 
-104.7333,28.7443,18,6.056 
-104.5155,28.7443,18,6.055 
-104.2977,28.7443,18,6.053 
-104.0799,28.7443,18,6.052 
-103.8622,28.7443,18,6.052 
-103.6444,28.7443,18,6.053 
-103.4266,28.7443,18,6.053 
-103.2088,28.7443,18,6.056 
-102.9910,28.7443,18,6.056 
-102.7733,28.7443,18,6.057 
-102.5555,28.7443,18,6.058 
-102.3377,28.7443,18,6.060 
-102.1199,28.7443,18,6.060 
-101.9021,28.7443,18,6.061 
-101.6843,28.7443,18,6.062 
-101.4666,28.7443,18,6.070 
-101.2488,28.7443,18,6.078 
-101.0310,28.7443,18,6.086 
-100.8132,28.7443,18,6.095 
-100.5954,28.7443,18,6.101 
-100.3777,28.7443,18,6.094 
-100.1599,28.7443,18,6.085 
-99.9421,28.7443,18,6.077 
-99.7243,28.7443,18,6.069 
-99.5065,28.7443,18,6.061 
-99.2888,28.7443,18,6.061 
-108.0000,28.5645,18,6.061 
-107.7822,28.5645,18,6.061 
-107.5644,28.5645,18,6.061 
-107.3467,28.5645,18,6.061 
-107.1289,28.5645,18,6.061 
-106.9111,28.5645,18,6.061 
-106.6933,28.5645,18,6.061 
-106.4755,28.5645,18,6.061 
-106.2578,28.5645,18,6.061 
-106.0400,28.5645,18,6.061 
-105.8222,28.5645,18,6.061 
-105.6044,28.5645,18,6.061 
-105.3866,28.5645,18,6.061 
-105.1688,28.5645,18,6.061 
-104.9511,28.5645,18,6.061 
-104.7333,28.5645,18,6.060 
-104.5155,28.5645,18,6.060 
-104.2977,28.5645,18,6.060 
-104.0799,28.5645,18,6.060 
-103.8622,28.5645,18,6.060 
-103.6444,28.5645,18,6.061 
-103.4266,28.5645,18,6.061 
-103.2088,28.5645,18,6.061 
-102.9910,28.5645,18,6.061 
-102.7733,28.5645,18,6.061 
-102.5555,28.5645,18,6.061 
-102.3377,28.5645,18,6.061 
-102.1199,28.5645,18,6.061 
-101.9021,28.5645,18,6.061 
-101.6843,28.5645,18,6.061 
-101.4666,28.5645,18,6.062 
-101.2488,28.5645,18,6.063 
-101.0310,28.5645,18,6.064 
-100.8132,28.5645,18,6.065 
-100.5954,28.5645,18,6.065 
-100.3777,28.5645,18,6.064 
-100.1599,28.5645,18,6.063 
-99.9421,28.5645,18,6.063 
-99.7243,28.5645,18,6.062 
-99.5065,28.5645,18,6.061 
-99.2888,28.5645,18,6.061 
-108.0000,28.3846,18,6.061 
-107.7822,28.3846,18,6.061 
-107.5644,28.3846,18,6.061 
-107.3467,28.3846,18,6.061 
-107.1289,28.3846,18,6.061 
-106.9111,28.3846,18,6.061 
-106.6933,28.3846,18,6.061 
-106.4755,28.3846,18,6.061 
-106.2578,28.3846,18,6.061 
-106.0400,28.3846,18,6.061 
-105.8222,28.3846,18,6.061 
-105.6044,28.3846,18,6.061 
-105.3866,28.3846,18,6.061 
-105.1688,28.3846,18,6.061 
-104.9511,28.3846,18,6.061 
-104.7333,28.3846,18,6.061 
-104.5155,28.3846,18,6.061 
-104.2977,28.3846,18,6.061 
-104.0799,28.3846,18,6.061 
-103.8622,28.3846,18,6.061 
-103.6444,28.3846,18,6.061 
-103.4266,28.3846,18,6.061 
-103.2088,28.3846,18,6.061 
-102.9910,28.3846,18,6.061 
-102.7733,28.3846,18,6.061 
-102.5555,28.3846,18,6.061 
-102.3377,28.3846,18,6.061 
-102.1199,28.3846,18,6.061 
-101.9021,28.3846,18,6.061 
-101.6843,28.3846,18,6.061 
-101.4666,28.3846,18,6.061 
-101.2488,28.3846,18,6.061 
-101.0310,28.3846,18,6.061 
-100.8132,28.3846,18,6.061 
-100.5954,28.3846,18,6.061 
-100.3777,28.3846,18,6.061 
-100.1599,28.3846,18,6.061 
-99.9421,28.3846,18,6.061 
-99.7243,28.3846,18,6.061 
-99.5065,28.3846,18,6.061 
-99.2888,28.3846,18,6.061 
-108.0000,28.2048,18,6.061 
-107.7822,28.2048,18,6.061 
-107.5644,28.2048,18,6.061 
-107.3467,28.2048,18,6.061 
-107.1289,28.2048,18,6.061 
-106.9111,28.2048,18,6.061 
-106.6933,28.2048,18,6.061 
-106.4755,28.2048,18,6.061 
-106.2578,28.2048,18,6.061 
-106.0400,28.2048,18,6.061 
-105.8222,28.2048,18,6.061 
-105.6044,28.2048,18,6.061 
-105.3866,28.2048,18,6.061 
-105.1688,28.2048,18,6.061 
-104.9511,28.2048,18,6.061 
-104.7333,28.2048,18,6.061 
-104.5155,28.2048,18,6.061 
-104.2977,28.2048,18,6.061 
-104.0799,28.2048,18,6.061 
-103.8622,28.2048,18,6.061 
-103.6444,28.2048,18,6.061 
-103.4266,28.2048,18,6.061 
-103.2088,28.2048,18,6.061 
-102.9910,28.2048,18,6.061 
-102.7733,28.2048,18,6.061 
-102.5555,28.2048,18,6.061 
-102.3377,28.2048,18,6.061 
-102.1199,28.2048,18,6.061 
-101.9021,28.2048,18,6.061 
-101.6843,28.2048,18,6.061 
-101.4666,28.2048,18,6.061 
-101.2488,28.2048,18,6.061 
-101.0310,28.2048,18,6.061 
-100.8132,28.2048,18,6.061 
-100.5954,28.2048,18,6.061 
-100.3777,28.2048,18,6.061 
-100.1599,28.2048,18,6.061 
-99.9421,28.2048,18,6.061 
-99.7243,28.2048,18,6.061 
-99.5065,28.2048,18,6.061 
-99.2888,28.2048,18,6.061 
-108.0000,28.0249,18,6.061 
-107.7822,28.0249,18,6.061 
-107.5644,28.0249,18,6.061 
-107.3467,28.0249,18,6.061 
-107.1289,28.0249,18,6.061 
-106.9111,28.0249,18,6.061 
-106.6933,28.0249,18,6.061 
-106.4755,28.0249,18,6.061 
-106.2578,28.0249,18,6.061 
-106.0400,28.0249,18,6.061 
-105.8222,28.0249,18,6.061 
-105.6044,28.0249,18,6.061 
-105.3866,28.0249,18,6.061 
-105.1688,28.0249,18,6.061 
-104.9511,28.0249,18,6.061 
-104.7333,28.0249,18,6.061 
-104.5155,28.0249,18,6.061 
-104.2977,28.0249,18,6.061 
-104.0799,28.0249,18,6.061 
-103.8622,28.0249,18,6.061 
-103.6444,28.0249,18,6.061 
-103.4266,28.0249,18,6.061 
-103.2088,28.0249,18,6.061 
-102.9910,28.0249,18,6.061 
-102.7733,28.0249,18,6.061 
-102.5555,28.0249,18,6.061 
-102.3377,28.0249,18,6.061 
-102.1199,28.0249,18,6.061 
-101.9021,28.0249,18,6.061 
-101.6843,28.0249,18,6.061 
-101.4666,28.0249,18,6.061 
-101.2488,28.0249,18,6.061 
-101.0310,28.0249,18,6.061 
-100.8132,28.0249,18,6.061 
-100.5954,28.0249,18,6.061 
-100.3777,28.0249,18,6.061 
-100.1599,28.0249,18,6.061 
-99.9421,28.0249,18,6.061 
-99.7243,28.0249,18,6.061 
-99.5065,28.0249,18,6.061 
-99.2888,28.0249,18,6.061 
-108.0000,34.5000,20,6.049 
-107.7822,34.5000,20,6.025 
-107.5644,34.5000,20,6.000 
-107.3467,34.5000,20,5.976 
-107.1289,34.5000,20,5.949 
-106.9111,34.5000,20,5.936 
-106.6933,34.5000,20,5.946 
-106.4755,34.5000,20,5.952 
-106.2578,34.5000,20,5.952 
-106.0400,34.5000,20,5.960 
-105.8222,34.5000,20,5.972 
-105.6044,34.5000,20,5.974 
-105.3866,34.5000,20,5.982 
-105.1688,34.5000,20,6.001 
-104.9511,34.5000,20,6.014 
-104.7333,34.5000,20,6.019 
-104.5155,34.5000,20,6.021 
-104.2977,34.5000,20,6.023 
-104.0799,34.5000,20,6.021 
-103.8622,34.5000,20,6.018 
-103.6444,34.5000,20,6.020 
-103.4266,34.5000,20,6.028 
-103.2088,34.5000,20,6.035 
-102.9910,34.5000,20,6.041 
-102.7733,34.5000,20,6.052 
-102.5555,34.5000,20,6.056 
-102.3377,34.5000,20,6.055 
-102.1199,34.5000,20,6.054 
-101.9021,34.5000,20,6.050 
-101.6843,34.5000,20,6.041 
-101.4666,34.5000,20,6.039 
-101.2488,34.5000,20,6.040 
-101.0310,34.5000,20,6.037 
-100.8132,34.5000,20,6.039 
-100.5954,34.5000,20,6.045 
-100.3777,34.5000,20,6.047 
-100.1599,34.5000,20,6.047 
-99.9421,34.5000,20,6.052 
-99.7243,34.5000,20,6.056 
-99.5065,34.5000,20,6.057 
-99.2888,34.5000,20,6.058 
-108.0000,34.3201,20,6.043 
-107.7822,34.3201,20,6.007 
-107.5644,34.3201,20,5.972 
-107.3467,34.3201,20,5.937 
-107.1289,34.3201,20,5.897 
-106.9111,34.3201,20,5.879 
-106.6933,34.3201,20,5.893 
-106.4755,34.3201,20,5.901 
-106.2578,34.3201,20,5.901 
-106.0400,34.3201,20,5.910 
-105.8222,34.3201,20,5.925 
-105.6044,34.3201,20,5.928 
-105.3866,34.3201,20,5.940 
-105.1688,34.3201,20,5.968 
-104.9511,34.3201,20,5.991 
-104.7333,34.3201,20,6.001 
-104.5155,34.3201,20,6.005 
-104.2977,34.3201,20,6.008 
-104.0799,34.3201,20,6.005 
-103.8622,34.3201,20,5.999 
-103.6444,34.3201,20,5.999 
-103.4266,34.3201,20,6.011 
-103.2088,34.3201,20,6.021 
-102.9910,34.3201,20,6.031 
-102.7733,34.3201,20,6.049 
-102.5555,34.3201,20,6.057 
-102.3377,34.3201,20,6.054 
-102.1199,34.3201,20,6.053 
-101.9021,34.3201,20,6.045 
-101.6843,34.3201,20,6.030 
-101.4666,34.3201,20,6.026 
-101.2488,34.3201,20,6.027 
-101.0310,34.3201,20,6.022 
-100.8132,34.3201,20,6.026 
-100.5954,34.3201,20,6.035 
-100.3777,34.3201,20,6.038 
-100.1599,34.3201,20,6.039 
-99.9421,34.3201,20,6.047 
-99.7243,34.3201,20,6.053 
-99.5065,34.3201,20,6.055 
-99.2888,34.3201,20,6.057 
-108.0000,34.1403,20,6.025 
-107.7822,34.1403,20,5.974 
-107.5644,34.1403,20,5.926 
-107.3467,34.1403,20,5.884 
-107.1289,34.1403,20,5.835 
-106.9111,34.1403,20,5.815 
-106.6933,34.1403,20,5.837 
-106.4755,34.1403,20,5.847 
-106.2578,34.1403,20,5.844 
-106.0400,34.1403,20,5.853 
-105.8222,34.1403,20,5.871 
-105.6044,34.1403,20,5.871 
-105.3866,34.1403,20,5.885 
-105.1688,34.1403,20,5.923 
-104.9511,34.1403,20,5.954 
-104.7333,34.1403,20,5.971 
-104.5155,34.1403,20,5.978 
-104.2977,34.1403,20,5.986 
-104.0799,34.1403,20,5.984 
-103.8622,34.1403,20,5.979 
-103.6444,34.1403,20,5.981 
-103.4266,34.1403,20,6.001 
-103.2088,34.1403,20,6.017 
-102.9910,34.1403,20,6.032 
-102.7733,34.1403,20,6.058 
-102.5555,34.1403,20,6.066 
-102.3377,34.1403,20,6.059 
-102.1199,34.1403,20,6.053 
-101.9021,34.1403,20,6.038 
-101.6843,34.1403,20,6.015 
-101.4666,34.1403,20,6.009 
-101.2488,34.1403,20,6.011 
-101.0310,34.1403,20,6.008 
-100.8132,34.1403,20,6.017 
-100.5954,34.1403,20,6.033 
-100.3777,34.1403,20,6.042 
-100.1599,34.1403,20,6.045 
-99.9421,34.1403,20,6.053 
-99.7243,34.1403,20,6.058 
-99.5065,34.1403,20,6.058 
-99.2888,34.1403,20,6.058 
-108.0000,33.9604,20,5.986 
-107.7822,33.9604,20,5.913 
-107.5644,33.9604,20,5.852 
-107.3467,33.9604,20,5.811 
-107.1289,33.9604,20,5.758 
-106.9111,33.9604,20,5.738 
-106.6933,33.9604,20,5.770 
-106.4755,33.9604,20,5.780 
-106.2578,33.9604,20,5.770 
-106.0400,33.9604,20,5.783 
-105.8222,33.9604,20,5.804 
-105.6044,33.9604,20,5.803 
-105.3866,33.9604,20,5.818 
-105.1688,33.9604,20,5.867 
-104.9511,33.9604,20,5.905 
-104.7333,33.9604,20,5.928 
-104.5155,33.9604,20,5.945 
-104.2977,33.9604,20,5.960 
-104.0799,33.9604,20,5.966 
-103.8622,33.9604,20,5.968 
-103.6444,33.9604,20,5.980 
-103.4266,33.9604,20,6.013 
-103.2088,33.9604,20,6.045 
-102.9910,33.9604,20,6.070 
-102.7733,33.9604,20,6.104 
-102.5555,33.9604,20,6.112 
-102.3377,33.9604,20,6.097 
-102.1199,33.9604,20,6.081 
-101.9021,33.9604,20,6.056 
-101.6843,33.9604,20,6.022 
-101.4666,33.9604,20,6.012 
-101.2488,33.9604,20,6.014 
-101.0310,33.9604,20,6.011 
-100.8132,33.9604,20,6.023 
-100.5954,33.9604,20,6.044 
-100.3777,33.9604,20,6.058 
-100.1599,33.9604,20,6.061 
-99.9421,33.9604,20,6.067 
-99.7243,33.9604,20,6.068 
-99.5065,33.9604,20,6.064 
-99.2888,33.9604,20,6.060 
-108.0000,33.7805,20,5.955 
-107.7822,33.7805,20,5.877 
-107.5644,33.7805,20,5.821 
-107.3467,33.7805,20,5.797 
-107.1289,33.7805,20,5.756 
-106.9111,33.7805,20,5.746 
-106.6933,33.7805,20,5.782 
-106.4755,33.7805,20,5.790 
-106.2578,33.7805,20,5.777 
-106.0400,33.7805,20,5.790 
-105.8222,33.7805,20,5.809 
-105.6044,33.7805,20,5.806 
-105.3866,33.7805,20,5.817 
-105.1688,33.7805,20,5.861 
-104.9511,33.7805,20,5.895 
-104.7333,33.7805,20,5.921 
-104.5155,33.7805,20,5.945 
-104.2977,33.7805,20,5.966 
-104.0799,33.7805,20,5.980 
-103.8622,33.7805,20,5.993 
-103.6444,33.7805,20,6.012 
-103.4266,33.7805,20,6.051 
-103.2088,33.7805,20,6.094 
-102.9910,33.7805,20,6.124 
-102.7733,33.7805,20,6.156 
-102.5555,33.7805,20,6.163 
-102.3377,33.7805,20,6.144 
-102.1199,33.7805,20,6.120 
-101.9021,33.7805,20,6.089 
-101.6843,33.7805,20,6.052 
-101.4666,33.7805,20,6.035 
-101.2488,33.7805,20,6.031 
-101.0310,33.7805,20,6.027 
-100.8132,33.7805,20,6.039 
-100.5954,33.7805,20,6.061 
-100.3777,33.7805,20,6.077 
-100.1599,33.7805,20,6.084 
-99.9421,33.7805,20,6.085 
-99.7243,33.7805,20,6.081 
-99.5065,33.7805,20,6.072 
-99.2888,33.7805,20,6.064 
-108.0000,33.6007,20,5.925 
-107.7822,33.6007,20,5.844 
-107.5644,33.6007,20,5.791 
-107.3467,33.6007,20,5.784 
-107.1289,33.6007,20,5.757 
-106.9111,33.6007,20,5.757 
-106.6933,33.6007,20,5.797 
-106.4755,33.6007,20,5.805 
-106.2578,33.6007,20,5.789 
-106.0400,33.6007,20,5.806 
-105.8222,33.6007,20,5.824 
-105.6044,33.6007,20,5.819 
-105.3866,33.6007,20,5.826 
-105.1688,33.6007,20,5.863 
-104.9511,33.6007,20,5.890 
-104.7333,33.6007,20,5.915 
-104.5155,33.6007,20,5.947 
-104.2977,33.6007,20,5.974 
-104.0799,33.6007,20,5.998 
-103.8622,33.6007,20,6.023 
-103.6444,33.6007,20,6.054 
-103.4266,33.6007,20,6.097 
-103.2088,33.6007,20,6.150 
-102.9910,33.6007,20,6.185 
-102.7733,33.6007,20,6.211 
-102.5555,33.6007,20,6.210 
-102.3377,33.6007,20,6.184 
-102.1199,33.6007,20,6.152 
-101.9021,33.6007,20,6.113 
-101.6843,33.6007,20,6.075 
-101.4666,33.6007,20,6.055 
-101.2488,33.6007,20,6.048 
-101.0310,33.6007,20,6.044 
-100.8132,33.6007,20,6.059 
-100.5954,33.6007,20,6.081 
-100.3777,33.6007,20,6.101 
-100.1599,33.6007,20,6.112 
-99.9421,33.6007,20,6.106 
-99.7243,33.6007,20,6.097 
-99.5065,33.6007,20,6.083 
-99.2888,33.6007,20,6.069 
-108.0000,33.4208,20,5.891 
-107.7822,33.4208,20,5.799 
-107.5644,33.4208,20,5.744 
-107.3467,33.4208,20,5.747 
-107.1289,33.4208,20,5.725 
-106.9111,33.4208,20,5.731 
-106.6933,33.4208,20,5.781 
-106.4755,33.4208,20,5.793 
-106.2578,33.4208,20,5.783 
-106.0400,33.4208,20,5.812 
-105.8222,33.4208,20,5.837 
-105.6044,33.4208,20,5.831 
-105.3866,33.4208,20,5.831 
-105.1688,33.4208,20,5.856 
-104.9511,33.4208,20,5.870 
-104.7333,33.4208,20,5.888 
